觀測時間(hour),測站氣壓(hPa),海平面氣壓(hPa),氣溫(℃),露點溫度(℃),相對溼度(%),風速(m/s),風向(360degree),最大瞬間風(m/s),最大瞬間風風向(360degree),降水量(mm),降水時數(h),日照時數(h),全天空日射量(MJ/㎡),能見度(km),紫外線指數,總雲量(0~10),source_file
3,1007.3,1010.8,25.5,25.2,98,0.4,140,2.5,10,0.0,0.0,--,0.0,--,0,--,466920-2024-09-24.csv
4,1007.2,1010.7,25.5,25.2,98,0.2,0,2.2,340,0.5,0.0,--,0.0,--,0,--,466920-2024-09-24.csv
5,1007.3,1010.8,25.7,25.2,97,0.7,190,1.6,160,0.0,0.0,--,0.0,--,0,--,466920-2024-09-24.csv
6,1007.5,1011.0,25.7,24.8,95,1.2,130,2.0,100,0.0,0.0,0.0,0.01,--,0,--,466920-2024-09-24.csv
7,1008.2,1011.7,26.2,25.0,93,0.4,20,2.3,50,0.0,0.0,0.0,0.19,--,0,--,466920-2024-09-24.csv
8,1008.6,1012.1,27.7,24.8,84,1.3,220,2.2,230,0.0,0.0,0.7,0.93,50.0,1,8.0,466920-2024-09-24.csv
9,1008.7,1012.2,29.6,24.9,76,1.6,260,3.6,290,0.0,0.0,0.7,1.89,50.0,3,9.0,466920-2024-09-24.csv
10,1008.5,1011.9,31.0,25.4,72,0.6,300,5.4,340,0.0,0.0,0.4,1.72,--,4,--,466920-2024-09-24.csv
11,1008.2,1011.6,31.6,24.7,67,2.0,280,6.1,280,0.0,0.0,0.3,1.88,50.0,6,9.0,466920-2024-09-24.csv
12,1007.5,1010.9,30.7,25.3,73,1.4,310,5.9,280,0.0,0.0,0.3,1.57,--,5,--,466920-2024-09-24.csv
13,1006.9,1010.3,30.5,25.1,73,2.3,340,7.2,320,0.0,0.0,0.1,1.25,--,4,--,466920-2024-09-24.csv
14,1006.6,1010.0,30.7,25.3,73,1.8,330,8.1,350,0.0,0.0,0.0,1.45,50.0,4,9.0,466920-2024-09-24.csv
15,1006.2,1009.6,31.7,25.6,70,2.8,330,7.6,330,0.0,0.0,0.5,2.11,--,4,--,466920-2024-09-24.csv
16,1006.3,1009.7,30.2,24.8,73,2.8,320,7.9,320,0.0,0.0,0.4,1.23,--,2,--,466920-2024-09-24.csv
17,1006.7,1010.2,29.5,24.6,75,2.3,340,6.9,320,0.0,0.0,0.9,0.87,30.0,1,6.0,466920-2024-09-24.csv
18,1007.0,1010.5,29.3,24.4,75,1.9,340,5.2,350,0.0,0.0,0.2,0.1,--,0,--,466920-2024-09-24.csv
19,1007.5,1011.0,28.7,24.7,79,2.0,340,5.4,340,0.0,0.0,0.0,0.0,--,0,--,466920-2024-09-24.csv
20,1007.7,1011.2,28.5,24.3,78,0.7,300,3.4,330,0.0,0.0,--,0.0,--,0,--,466920-2024-09-24.csv
21,1008.3,1011.8,28.4,24.2,78,1.2,260,2.9,340,0.0,0.0,--,0.0,--,0,--,466920-2024-09-24.csv
22,1008.3,1011.8,28.3,24.3,79,0.6,220,2.7,270,0.0,0.0,--,0.0,--,0,--,466920-2024-09-24.csv
23,1008.1,1011.6,28.5,24.1,77,0.9,250,2.4,250,0.0,0.0,--,0.0,--,0,--,466920-2024-09-24.csv
24,1007.8,1011.3,28.2,24.2,79,0.3,V,2.9,330,0.0,0.0,--,0.0,--,0,--,466920-2024-09-24.csv
1,1007.0,1010.5,27.8,24.5,82,0.9,230,2.8,350,0.0,0.0,--,0.0,--,0,--,466920-2024-09-25.csv
2,1006.9,1010.4,27.7,24.4,82,0.9,360,2.7,360,0.0,0.0,--,0.0,--,0,--,466920-2024-09-25.csv
3,1006.7,1010.2,27.7,24.6,83,0.6,280,2.4,260,0.0,0.0,--,0.0,--,0,--,466920-2024-09-25.csv
4,1006.8,1010.3,27.7,24.4,82,1.4,270,2.7,250,0.0,0.0,--,0.0,--,0,--,466920-2024-09-25.csv
5,1007.1,1010.6,27.6,24.5,83,0.4,V,2.5,240,0.0,0.0,--,0.0,--,0,--,466920-2024-09-25.csv
6,1007.4,1010.9,27.4,24.5,84,0.4,V,2.3,300,0.0,0.0,0.0,0.0,--,0,--,466920-2024-09-25.csv
7,1007.8,1011.3,27.6,24.7,84,0.8,220,2.6,10,0.0,0.0,0.0,0.12,--,0,--,466920-2024-09-25.csv
8,1008.2,1011.7,27.9,24.8,83,0.9,170,2.2,10,0.0,0.0,0.0,0.33,30.0,1,8.0,466920-2024-09-25.csv
9,1008.3,1011.8,29.6,24.3,73,1.2,270,3.3,290,0.0,0.0,0.3,1.18,40.0,2,9.0,466920-2024-09-25.csv
10,1008.5,1012.0,28.4,25.2,83,1.9,100,4.7,100,T,0.1,0.0,0.8,--,2,--,466920-2024-09-25.csv
11,1008.0,1011.5,28.3,24.9,82,1.8,120,5.4,100,T,0.3,0.0,0.95,30.0,3,9.0,466920-2024-09-25.csv
12,1007.3,1010.8,28.6,24.8,80,1.8,130,4.1,70,T,0.1,0.1,1.05,--,4,--,466920-2024-09-25.csv
13,1006.8,1010.3,28.5,25.5,84,1.7,180,3.5,180,T,0.1,0.0,0.78,--,3,--,466920-2024-09-25.csv
14,1006.4,1009.9,28.6,24.4,78,2.6,140,4.3,160,T,0.1,0.0,1.08,35.0,3,9.0,466920-2024-09-25.csv
15,1006.0,1009.5,28.9,24.5,77,2.5,150,4.1,150,0.0,0.0,0.1,1.03,--,2,--,466920-2024-09-25.csv
16,1006.2,1009.7,28.8,24.6,78,2.2,160,4.1,160,0.0,0.0,0.0,0.4,--,1,--,466920-2024-09-25.csv
17,1006.5,1010.0,28.3,23.7,76,1.3,140,4.9,110,0.0,0.0,0.0,0.24,35.0,0,9.0,466920-2024-09-25.csv
18,1006.8,1010.3,27.7,24.4,82,1.5,140,4.4,120,T,0.9,0.0,0.0,--,0,--,466920-2024-09-25.csv
19,1007.1,1010.6,27.8,23.6,78,1.2,130,3.5,110,0.0,0.0,0.0,0.0,--,0,--,466920-2024-09-25.csv
20,1007.7,1011.2,27.8,23.8,79,1.9,140,3.2,120,0.0,0.0,--,0.0,--,0,--,466920-2024-09-25.csv
21,1007.9,1011.4,27.6,24.3,82,1.4,160,2.7,140,0.0,0.0,--,0.0,--,0,--,466920-2024-09-25.csv
22,1007.6,1011.1,27.5,24.4,83,1.6,160,3.4,120,0.0,0.0,--,0.0,--,0,--,466920-2024-09-25.csv
23,1007.4,1010.9,27.3,24.6,85,1.6,150,3.4,130,0.0,0.0,--,0.0,--,0,--,466920-2024-09-25.csv
24,1007.0,1010.5,27.2,24.5,85,0.4,130,2.0,150,0.0,0.0,--,0.0,--,0,--,466920-2024-09-25.csv
1,1006.5,1010.0,26.8,24.1,85,1.7,180,2.9,180,0.0,0.0,--,0.0,--,0,--,466920-2024-09-26.csv
2,1006.1,1009.6,26.6,24.1,86,1.4,180,3.2,160,0.0,0.0,--,0.0,--,0,--,466920-2024-09-26.csv
3,1005.9,1009.4,26.5,23.8,85,1.0,180,2.6,190,0.0,0.0,--,0.0,--,0,--,466920-2024-09-26.csv
4,1006.1,1009.6,26.5,24.2,87,1.1,220,1.7,170,0.0,0.0,--,0.0,--,0,--,466920-2024-09-26.csv
5,1005.8,1009.3,26.3,23.8,86,1.0,180,2.8,160,0.0,0.0,--,0.0,--,0,--,466920-2024-09-26.csv
6,1006.1,1009.6,26.3,23.8,86,1.2,140,2.9,180,0.0,0.0,0.0,0.01,--,0,--,466920-2024-09-26.csv
7,1006.7,1010.2,26.8,24.1,85,0.8,200,2.0,160,0.0,0.0,0.0,0.18,--,0,--,466920-2024-09-26.csv
8,1006.8,1010.3,28.6,24.4,78,0.8,170,3.2,180,0.0,0.0,0.7,1.3,30.0,1,8.0,466920-2024-09-26.csv
9,1006.7,1010.2,29.5,24.8,76,2.0,100,4.4,110,0.0,0.0,0.5,1.56,35.0,3,8.0,466920-2024-09-26.csv
10,1006.5,1009.9,31.0,24.4,68,0.8,70,3.9,90,0.0,0.0,0.8,2.03,--,5,--,466920-2024-09-26.csv
11,1006.1,1009.5,31.1,24.3,67,1.4,110,4.0,110,0.0,0.0,0.5,2.09,45.0,6,9.0,466920-2024-09-26.csv
12,1005.8,1009.3,27.4,26.0,92,1.7,110,6.0,320,8.0,0.7,0.0,0.47,--,2,--,466920-2024-09-26.csv
13,1005.1,1008.5,29.7,25.2,77,2.9,350,7.1,350,0.0,0.0,0.3,2.13,--,6,--,466920-2024-09-26.csv
14,1004.9,1008.3,29.6,24.5,74,1.6,330,6.8,340,0.0,0.0,0.2,1.85,30.0,5,9.0,466920-2024-09-26.csv
15,1004.9,1008.4,28.2,24.2,79,2.1,110,5.2,320,0.0,0.0,0.0,0.82,--,2,--,466920-2024-09-26.csv
16,1005.0,1008.5,28.1,24.7,82,2.7,100,5.9,70,T,0.2,0.0,0.64,--,1,--,466920-2024-09-26.csv
17,1005.7,1009.2,27.4,24.1,82,3.5,100,8.1,120,T,0.1,0.0,0.33,25.0,0,10.0,466920-2024-09-26.csv
18,1006.3,1009.8,25.8,23.9,89,2.1,120,8.9,100,1.5,0.7,0.0,0.02,--,0,--,466920-2024-09-26.csv
19,1006.4,1009.9,25.8,24.0,90,2.8,130,6.1,120,0.0,0.0,0.0,0.0,--,0,--,466920-2024-09-26.csv
20,1007.0,1010.5,25.4,24.2,93,1.9,120,5.6,110,T,0.1,--,0.0,--,0,--,466920-2024-09-26.csv
21,1007.6,1011.1,25.3,24.3,94,2.1,140,4.6,100,1.0,0.5,--,0.0,--,0,--,466920-2024-09-26.csv
22,1006.7,1010.2,25.3,24.3,94,1.6,140,4.1,140,0.0,0.0,--,0.0,--,0,--,466920-2024-09-26.csv
23,1006.5,1010.0,25.8,24.2,91,1.6,130,4.6,120,0.0,0.0,--,0.0,--,0,--,466920-2024-09-26.csv
24,1006.4,1009.9,25.8,24.0,90,1.6,100,4.4,130,0.0,0.0,--,0.0,--,0,--,466920-2024-09-26.csv
1,1005.5,1009.0,25.8,24.0,90,1.7,130,3.4,130,0.0,0.0,--,0.0,--,0,--,466920-2024-09-27.csv
2,1005.4,1008.9,25.2,24.5,96,2.3,130,5.3,90,6.0,0.5,--,0.0,--,0,--,466920-2024-09-27.csv
3,1005.2,1008.7,25.2,24.5,96,2.0,70,6.2,60,1.5,0.3,--,0.0,--,0,--,466920-2024-09-27.csv
4,1005.0,1008.5,25.2,24.7,97,1.4,180,5.5,80,1.5,0.4,--,0.0,--,0,--,466920-2024-09-27.csv
5,1005.4,1008.9,24.9,24.2,96,1.2,160,3.8,140,0.0,0.0,--,0.0,--,0,--,466920-2024-09-27.csv
6,1005.9,1009.4,24.8,24.1,96,1.0,190,2.9,180,0.0,0.0,0.0,0.0,--,0,--,466920-2024-09-27.csv
7,1006.7,1010.2,25.3,24.6,96,0.9,160,2.4,190,0.0,0.0,0.0,0.15,--,0,--,466920-2024-09-27.csv
8,1007.1,1010.6,26.5,24.9,91,1.7,170,2.8,160,0.0,0.0,0.0,0.52,25.0,1,7.0,466920-2024-09-27.csv
9,1007.3,1010.8,28.0,24.4,81,2.6,110,6.2,120,0.0,0.0,0.2,0.89,30.0,2,7.0,466920-2024-09-27.csv
10,1007.3,1010.8,29.2,24.8,77,2.9,100,8.0,90,0.0,0.0,0.2,1.42,--,4,--,466920-2024-09-27.csv
11,1006.9,1010.4,29.2,23.9,73,3.2,100,9.6,90,0.0,0.0,0.1,1.3,30.0,4,9.0,466920-2024-09-27.csv
12,1006.2,1009.7,29.4,23.8,72,3.5,70,9.2,50,0.0,0.0,0.0,1.15,--,4,--,466920-2024-09-27.csv
13,1005.8,1009.2,30.0,23.5,68,4.0,100,12.3,110,0.0,0.0,0.4,2.18,--,6,--,466920-2024-09-27.csv
14,1005.1,1008.5,30.2,23.4,67,3.6,100,11.5,130,0.0,0.0,0.7,2.38,30.0,6,8.0,466920-2024-09-27.csv
15,1004.8,1008.2,30.3,24.2,70,3.1,90,11.2,100,0.0,0.0,0.9,2.33,--,4,--,466920-2024-09-27.csv
16,1005.1,1008.5,29.9,23.6,69,2.8,80,11.5,70,0.0,0.0,0.9,1.47,--,2,--,466920-2024-09-27.csv
17,1005.4,1008.9,29.1,23.8,73,3.0,80,9.7,90,0.0,0.0,0.6,0.62,20.0,0,6.0,466920-2024-09-27.csv
18,1005.8,1009.3,28.6,23.7,75,3.1,90,10.3,110,0.0,0.0,0.0,0.09,--,0,--,466920-2024-09-27.csv
19,1006.2,1009.7,27.8,24.9,84,1.9,110,8.8,110,0.5,0.1,0.0,0.0,--,0,--,466920-2024-09-27.csv
20,1006.7,1010.2,27.4,25.2,88,2.6,110,7.8,100,0.5,0.1,--,0.0,--,0,--,466920-2024-09-27.csv
21,1006.8,1010.3,27.4,24.5,84,2.4,120,7.3,90,0.0,0.0,--,0.0,--,0,--,466920-2024-09-27.csv
22,1006.9,1010.4,27.0,24.5,86,2.8,100,9.2,90,T,0.1,--,0.0,--,0,--,466920-2024-09-27.csv
23,1006.5,1010.0,26.6,24.8,90,2.8,120,6.7,120,0.5,0.1,--,0.0,--,0,--,466920-2024-09-27.csv
24,1005.9,1009.4,26.8,24.5,87,2.7,110,6.4,80,0.0,0.0,--,0.0,--,0,--,466920-2024-09-27.csv
1,1005.4,1008.9,26.8,23.9,84,1.8,110,8.4,100,0.0,0.0,--,0.0,--,0,--,466920-2024-09-28.csv
2,1004.8,1008.3,26.7,24.0,85,3.0,100,6.1,80,0.0,0.0,--,0.0,--,0,--,466920-2024-09-28.csv
3,1004.4,1007.9,26.8,24.1,85,2.9,100,6.8,120,0.0,0.0,--,0.0,--,0,--,466920-2024-09-28.csv
4,1004.3,1007.8,27.0,24.1,84,2.4,100,6.0,100,0.0,0.0,--,0.0,--,0,--,466920-2024-09-28.csv
5,1004.2,1007.7,27.0,23.7,82,2.2,100,7.1,100,0.0,0.0,--,0.0,--,0,--,466920-2024-09-28.csv
6,1004.9,1008.4,26.7,23.4,82,2.4,100,6.9,90,0.0,0.0,0.0,0.0,--,0,--,466920-2024-09-28.csv
7,1005.5,1009.0,26.8,24.1,85,2.8,100,6.6,100,0.0,0.0,0.1,0.16,--,0,--,466920-2024-09-28.csv
8,1006.0,1009.5,27.6,24.7,84,3.6,100,7.4,80,0.0,0.0,0.5,0.69,22.0,1,9.0,466920-2024-09-28.csv
9,1006.1,1009.6,27.1,24.9,88,2.3,100,7.5,120,T,0.3,0.2,0.82,15.0,2,9.0,466920-2024-09-28.csv
10,1006.3,1009.8,27.6,25.2,87,3.3,90,8.3,90,T,0.4,0.1,1.22,--,3,--,466920-2024-09-28.csv
11,1005.8,1009.3,27.8,26.0,90,3.0,100,8.7,90,0.5,0.4,0.2,1.66,10.0,5,9.0,466920-2024-09-28.csv
12,1005.3,1008.8,28.7,25.9,85,2.5,120,7.0,130,2.0,0.5,0.2,1.82,--,6,--,466920-2024-09-28.csv
13,1003.9,1007.3,30.4,25.3,74,2.8,120,6.9,170,T,0.2,0.9,2.96,--,8,--,466920-2024-09-28.csv
14,1003.6,1007.1,27.7,24.8,84,3.0,80,10.2,90,0.5,0.6,0.4,2.12,15.0,5,9.0,466920-2024-09-28.csv
15,1003.1,1006.6,28.0,25.6,87,3.2,100,7.4,100,1.5,0.6,0.4,1.45,--,3,--,466920-2024-09-28.csv
16,1002.9,1006.3,29.6,25.2,77,3.2,110,10.0,130,0.0,0.0,1.0,1.52,--,2,--,466920-2024-09-28.csv
17,1002.9,1006.3,29.0,24.8,78,2.2,110,8.9,80,0.0,0.0,0.7,0.57,20.0,0,9.0,466920-2024-09-28.csv
18,1003.4,1006.8,28.9,24.3,76,3.4,110,10.6,90,0.0,0.0,0.2,0.14,--,0,--,466920-2024-09-28.csv
19,1003.9,1007.4,28.5,24.5,79,3.7,100,10.0,100,0.0,0.0,0.0,0.0,--,0,--,466920-2024-09-28.csv
20,1004.8,1008.3,28.1,24.5,81,3.3,100,8.8,110,0.0,0.0,--,0.0,--,0,--,466920-2024-09-28.csv
21,1005.0,1008.5,28.3,24.7,81,3.2,100,9.4,60,0.0,0.0,--,0.0,--,0,--,466920-2024-09-28.csv
22,1004.6,1008.1,28.1,24.7,82,3.2,100,8.9,90,0.0,0.0,--,0.0,--,0,--,466920-2024-09-28.csv
23,1004.4,1007.9,27.7,25.9,90,3.7,100,10.6,70,T,0.1,--,0.0,--,0,--,466920-2024-09-28.csv
24,1003.8,1007.3,27.3,25.3,89,3.9,100,10.5,90,0.5,0.2,--,0.0,--,0,--,466920-2024-09-28.csv
1,1003.3,1006.8,27.3,25.1,88,4.0,100,9.8,90,0.0,0.0,--,0.0,--,0,--,466920-2024-09-29.csv
2,1002.7,1006.2,27.6,24.9,85,3.9,90,9.2,80,0.0,0.0,--,0.0,--,0,--,466920-2024-09-29.csv
3,1002.4,1005.9,27.6,24.9,85,4.2,100,10.6,90,0.0,0.0,--,0.0,--,0,--,466920-2024-09-29.csv
4,1001.8,1005.3,27.7,24.8,84,3.5,100,10.3,100,0.0,0.0,--,0.0,--,0,--,466920-2024-09-29.csv
5,1002.3,1005.8,27.8,24.9,84,4.9,100,11.6,90,0.0,0.0,--,0.0,--,0,--,466920-2024-09-29.csv
6,1002.3,1005.8,27.8,24.7,83,4.0,100,10.1,90,0.0,0.0,0.0,0.01,--,0,--,466920-2024-09-29.csv
7,1002.2,1005.6,28.3,24.9,82,4.2,100,10.9,80,T,0.1,0.1,0.24,--,0,--,466920-2024-09-29.csv
8,1003.2,1006.7,27.3,22.7,76,4.6,120,13.9,150,T,0.4,0.1,0.44,30.0,1,9.0,466920-2024-09-29.csv
9,1002.8,1006.3,27.9,23.1,75,3.5,100,13.2,80,T,0.3,0.2,0.97,60.0,2,9.0,466920-2024-09-29.csv
10,1002.8,1006.2,28.9,23.4,72,2.7,100,11.0,70,0.0,0.0,0.1,1.45,--,4,--,466920-2024-09-29.csv
11,1002.0,1005.4,29.5,23.5,70,3.7,120,9.8,100,0.0,0.0,0.1,1.66,60.0,5,9.0,466920-2024-09-29.csv
12,1001.1,1004.5,30.4,23.6,67,4.1,100,11.8,120,0.0,0.0,0.0,1.91,--,6,--,466920-2024-09-29.csv
13,1001.2,1004.7,27.8,25.2,86,4.3,130,13.9,140,0.5,0.7,0.0,1.16,--,4,--,466920-2024-09-29.csv
14,999.6,1003.0,29.5,25.3,78,3.9,90,13.3,110,0.5,1.0,0.1,1.83,30.0,5,9.0,466920-2024-09-29.csv
15,999.3,1002.7,29.8,24.7,74,5.0,120,13.6,80,T,0.1,0.2,1.12,--,3,--,466920-2024-09-29.csv
16,1000.5,1003.9,28.0,25.4,86,4.6,150,11.9,90,3.0,0.7,0.1,0.7,--,1,--,466920-2024-09-29.csv
17,999.9,1003.4,26.4,23.3,83,3.5,110,12.2,110,4.5,0.5,0.0,0.28,35.0,0,9.0,466920-2024-09-29.csv
18,1000.1,1003.6,26.3,23.4,84,2.7,90,12.6,120,0.0,0.0,0.0,0.06,--,0,--,466920-2024-09-29.csv
19,1000.2,1003.7,26.7,23.8,84,3.7,90,9.9,80,0.0,0.0,0.0,0.0,--,0,--,466920-2024-09-29.csv
20,1000.8,1004.3,27.1,23.6,81,4.6,100,12.2,110,0.0,0.0,--,0.0,--,0,--,466920-2024-09-29.csv
21,1001.0,1004.5,27.5,24.2,82,3.7,100,11.5,100,T,0.1,--,0.0,--,0,--,466920-2024-09-29.csv
22,1001.3,1004.8,26.2,24.2,89,4.4,100,14.8,90,2.0,0.3,--,0.0,--,0,--,466920-2024-09-29.csv
23,1001.3,1004.8,26.3,24.3,89,3.3,90,9.5,90,0.0,0.0,--,0.0,--,0,--,466920-2024-09-29.csv
24,1000.7,1004.2,26.8,24.7,88,4.0,100,10.6,80,0.0,0.0,--,0.0,--,0,--,466920-2024-09-29.csv
1,999.8,1003.3,27.1,24.4,85,3.3,100,10.4,60,0.0,0.0,--,0.0,--,0,--,466920-2024-09-30.csv
2,998.6,1002.0,28.1,24.5,81,3.3,120,10.3,100,0.0,0.0,--,0.0,--,0,--,466920-2024-09-30.csv
3,998.0,1001.4,28.6,24.0,76,3.7,110,11.2,80,0.0,0.0,--,0.0,--,0,--,466920-2024-09-30.csv
4,997.5,1000.9,28.5,23.4,74,2.9,110,11.3,120,0.0,0.0,--,0.0,--,0,--,466920-2024-09-30.csv
5,997.1,1000.5,30.2,19.9,54,3.8,140,11.4,130,0.0,0.0,--,0.0,--,0,--,466920-2024-09-30.csv
6,997.5,1000.9,30.2,20.8,57,4.0,120,12.7,140,0.0,0.0,0.0,0.0,--,0,--,466920-2024-09-30.csv
7,998.5,1001.9,29.3,21.5,63,3.2,120,11.3,90,0.0,0.0,0.0,0.14,--,0,--,466920-2024-09-30.csv
8,999.2,1002.6,29.7,21.7,62,4.6,110,12.5,90,0.0,0.0,0.0,0.42,70.0,1,9.0,466920-2024-09-30.csv
9,999.1,1002.5,30.7,22.1,60,6.9,120,15.9,100,0.0,0.0,0.6,1.35,70.0,3,8.0,466920-2024-09-30.csv
10,999.2,1002.6,31.3,22.4,59,4.5,120,15.4,90,0.0,0.0,0.5,1.94,--,4,--,466920-2024-09-30.csv
11,998.9,1002.3,31.0,22.1,59,6.7,130,16.3,140,0.0,0.0,0.2,1.79,60.0,5,9.0,466920-2024-09-30.csv
12,998.1,1001.5,31.3,21.8,57,2.8,130,14.9,130,0.0,0.0,0.2,1.8,--,6,--,466920-2024-09-30.csv
13,998.0,1001.4,32.3,22.4,56,3.2,150,10.9,90,0.0,0.0,0.9,2.29,--,6,--,466920-2024-09-30.csv
14,997.7,1001.1,31.1,22.7,61,4.4,140,11.7,110,0.0,0.0,0.3,1.66,60.0,4,9.0,466920-2024-09-30.csv
15,997.7,1001.1,32.1,23.4,60,3.2,150,9.9,160,0.0,0.0,0.4,1.42,--,3,--,466920-2024-09-30.csv
16,998.3,1001.7,31.1,22.7,61,4.1,120,8.1,110,0.0,0.0,0.5,0.96,--,2,--,466920-2024-09-30.csv
17,999.3,1002.7,29.8,22.3,64,1.8,130,8.9,110,0.0,0.0,0.0,0.21,35.0,0,9.0,466920-2024-09-30.csv
18,999.3,1002.7,28.9,24.0,75,2.4,240,5.1,180,0.0,0.0,0.0,0.02,--,0,--,466920-2024-09-30.csv
19,1000.2,1003.6,28.8,24.4,77,1.4,160,3.0,230,0.0,0.0,0.0,0.0,--,0,--,466920-2024-09-30.csv
20,1001.0,1004.4,28.7,23.6,74,2.2,130,4.7,140,0.0,0.0,--,0.0,--,0,--,466920-2024-09-30.csv
21,1001.6,1005.0,28.6,22.6,70,1.2,190,2.3,140,0.0,0.0,--,0.0,--,0,--,466920-2024-09-30.csv
22,1001.6,1005.1,28.0,22.7,73,0.8,170,2.6,190,0.0,0.0,--,0.0,--,0,--,466920-2024-09-30.csv
23,1001.9,1005.4,27.9,22.4,72,1.6,140,4.2,180,0.0,0.0,--,0.0,--,0,--,466920-2024-09-30.csv
24,1001.6,1005.0,28.5,21.6,66,2.8,100,7.9,90,0.0,0.0,--,0.0,--,0,--,466920-2024-09-30.csv
1,1001.7,1005.1,29.6,20.2,57,5.1,110,12.5,100,0.0,0.0,--,0.0,--,0,--,466920-2024-10-01.csv
2,1001.1,1004.6,27.9,21.2,67,3.7,100,13.2,100,0.0,0.0,--,0.0,--,0,--,466920-2024-10-01.csv
3,1001.9,1005.4,26.9,21.7,73,2.6,70,8.2,130,T,0.2,--,0.0,--,0,--,466920-2024-10-01.csv
4,1001.9,1005.4,26.6,21.8,75,2.8,90,7.7,110,T,0.1,--,0.0,--,0,--,466920-2024-10-01.csv
5,1002.6,1006.1,25.6,23.1,86,4.8,100,12.9,80,T,0.2,--,0.0,--,0,--,466920-2024-10-01.csv
6,1002.4,1005.9,26.2,22.9,82,4.7,100,13.4,110,0.5,0.2,0.0,0.0,--,0,--,466920-2024-10-01.csv
7,1003.0,1006.5,26.5,22.8,80,5.7,100,15.6,100,0.0,0.0,0.0,0.25,--,0,--,466920-2024-10-01.csv
8,1003.1,1006.6,27.3,23.1,78,5.6,100,15.2,100,0.0,0.0,0.0,0.69,35.0,1,9.0,466920-2024-10-01.csv
9,1003.2,1006.7,27.4,23.9,81,5.7,90,14.1,110,0.0,0.0,0.0,1.08,50.0,2,9.0,466920-2024-10-01.csv
10,1003.3,1006.8,28.5,23.4,74,6.8,100,17.3,100,0.0,0.0,0.5,1.86,--,5,--,466920-2024-10-01.csv
11,1003.8,1007.2,28.8,23.9,75,6.1,100,17.4,90,0.0,0.0,1.0,2.61,40.0,7,8.0,466920-2024-10-01.csv
12,1003.9,1007.4,28.3,23.2,74,4.7,90,17.8,80,0.0,0.0,0.9,3.37,--,9,--,466920-2024-10-01.csv
13,1003.8,1007.3,28.0,22.7,73,3.5,100,16.1,80,0.0,0.0,0.1,2.05,--,6,--,466920-2024-10-01.csv
14,1004.1,1007.6,26.8,23.3,81,3.7,100,15.6,100,T,0.3,0.0,0.82,15.0,3,10.0,466920-2024-10-01.csv
15,1004.4,1007.9,26.1,23.4,85,3.4,90,13.6,100,T,1.0,0.0,0.53,--,1,--,466920-2024-10-01.csv
16,1004.8,1008.3,25.8,22.5,82,4.9,90,14.9,120,0.5,1.0,0.0,0.45,--,1,--,466920-2024-10-01.csv
17,1005.1,1008.6,25.1,22.2,84,4.6,100,14.4,100,T,1.0,0.0,0.15,12.0,0,10.0,466920-2024-10-01.csv
18,1005.6,1009.1,24.8,22.1,85,4.1,100,14.8,80,T,1.0,0.0,0.02,--,0,--,466920-2024-10-01.csv
19,1006.3,1009.8,24.1,22.5,91,4.6,100,15.5,120,2.0,0.6,0.0,0.0,--,0,--,466920-2024-10-01.csv
20,1007.7,1011.2,24.2,22.5,90,3.6,90,11.8,100,3.5,0.9,--,0.0,--,0,--,466920-2024-10-01.csv
21,1008.4,1011.9,23.8,22.1,90,3.3,100,11.5,80,2.5,0.7,--,0.0,--,0,--,466920-2024-10-01.csv
22,1007.9,1011.4,23.6,21.9,90,4.9,100,15.0,90,3.5,0.8,--,0.0,--,0,--,466920-2024-10-01.csv
23,1007.8,1011.3,23.5,22.0,91,3.2,100,16.0,100,1.0,0.5,--,0.0,--,0,--,466920-2024-10-01.csv
24,1007.0,1010.5,23.5,21.8,90,4.5,90,15.5,100,1.0,0.4,--,0.0,--,0,--,466920-2024-10-01.csv
1,1007.1,1010.6,23.7,22.0,90,4.4,90,13.6,90,0.5,0.3,--,0.0,--,0,--,466920-2024-10-02.csv
2,1006.3,1009.8,24.0,21.7,87,5.8,100,15.3,80,1.0,0.2,--,0.0,--,0,--,466920-2024-10-02.csv
3,1006.0,1009.5,23.5,21.8,90,4.4,100,13.3,90,1.0,0.6,--,0.0,--,0,--,466920-2024-10-02.csv
4,1005.7,1009.2,23.9,22.0,89,4.8,100,13.1,110,1.5,0.5,--,0.0,--,0,--,466920-2024-10-02.csv
5,1006.2,1009.7,23.7,22.3,92,2.3,100,14.9,80,0.5,0.4,--,0.0,--,0,--,466920-2024-10-02.csv
6,1006.3,1009.8,23.9,22.0,89,2.5,100,10.4,90,0.5,0.2,0.0,0.0,--,0,--,466920-2024-10-02.csv
7,1006.9,1010.4,24.6,22.7,89,2.5,100,10.5,70,0.5,0.2,0.0,0.08,--,0,--,466920-2024-10-02.csv
8,1007.5,1011.0,24.4,22.7,90,3.5,100,12.2,120,1.0,0.5,0.0,0.25,20.0,0,10.0,466920-2024-10-02.csv
9,1007.7,1011.2,23.9,22.3,91,3.7,100,12.7,80,4.0,1.0,0.0,0.15,10.0,0,10.0,466920-2024-10-02.csv
10,1007.5,1011.0,24.1,22.7,92,3.6,100,13.2,70,2.5,1.0,0.0,0.2,--,1,--,466920-2024-10-02.csv
11,1006.7,1010.2,25.5,23.2,87,3.0,100,14.5,70,0.5,1.0,0.0,0.85,30.0,2,10.0,466920-2024-10-02.csv
