station,date,hour,borrow_count,return_count,inventory,neighbor_inventory_450m
臺大舊體育館西側,2024-09-26,14,8.0,2.0,169.0,3491.0
臺大舊體育館西側,2024-09-26,15,19.0,31.0,181.0,3451.0
臺大舊體育館西側,2024-09-26,16,11.0,12.0,182.0,3324.0
臺大舊體育館西側,2024-09-26,17,75.0,34.0,141.0,3181.0
臺大舊體育館西側,2024-09-26,18,25.0,36.0,152.0,3176.0
臺大舊體育館西側,2024-09-26,19,41.0,40.0,151.0,3166.0
臺大舊體育館西側,2024-09-26,20,59.0,31.0,123.0,3085.0
臺大舊體育館西側,2024-09-26,21,10.0,7.0,120.0,2991.0
臺大舊體育館西側,2024-09-26,22,3.0,3.0,120.0,2991.0
臺大舊體育館西側,2024-09-26,23,1.0,1.0,120.0,2992.0
臺大舊體育館西側,2024-09-27,0,0.0,0.0,120.0,2993.0
臺大舊體育館西側,2024-09-27,1,0.0,0.0,120.0,2988.0
臺大舊體育館西側,2024-09-27,2,0.0,0.0,120.0,2989.0
臺大舊體育館西側,2024-09-27,3,2.0,2.0,120.0,2988.0
臺大舊體育館西側,2024-09-27,4,0.0,0.0,120.0,2989.0
臺大舊體育館西側,2024-09-27,5,0.0,0.0,120.0,2999.0
臺大舊體育館西側,2024-09-27,6,2.0,1.0,119.0,3023.0
臺大舊體育館西側,2024-09-27,7,3.0,17.0,133.0,3199.0
臺大舊體育館西側,2024-09-27,8,14.0,22.0,141.0,3432.0
臺大舊體育館西側,2024-09-27,9,10.0,14.0,145.0,3604.0
臺大舊體育館西側,2024-09-27,10,16.0,17.0,146.0,3726.0
臺大舊體育館西側,2024-09-27,11,8.0,9.0,147.0,3732.0
臺大舊體育館西側,2024-09-27,12,34.0,20.0,133.0,3559.0
臺大舊體育館西側,2024-09-27,13,17.0,21.0,137.0,3676.0
臺大舊體育館西側,2024-09-27,14,4.0,19.0,152.0,3722.0
臺大舊體育館西側,2024-09-27,15,38.0,32.0,146.0,3552.0
臺大舊體育館西側,2024-09-27,16,39.0,28.0,135.0,3449.0
臺大舊體育館西側,2024-09-27,17,30.0,24.0,129.0,3409.0
臺大舊體育館西側,2024-09-27,18,10.0,33.0,152.0,3332.0
臺大舊體育館西側,2024-09-27,19,14.0,15.0,153.0,3355.0
臺大舊體育館西側,2024-09-27,20,11.0,7.0,149.0,3330.0
臺大舊體育館西側,2024-09-27,21,32.0,4.0,121.0,3226.0
臺大舊體育館西側,2024-09-27,22,0.0,0.0,121.0,3187.0
臺大舊體育館西側,2024-09-27,23,0.0,0.0,121.0,3178.0
臺大舊體育館西側,2024-09-28,0,0.0,0.0,121.0,3172.0
臺大舊體育館西側,2024-09-28,1,1.0,2.0,122.0,3167.0
臺大舊體育館西側,2024-09-28,2,1.0,0.0,121.0,3169.0
臺大舊體育館西側,2024-09-28,3,0.0,0.0,121.0,3170.0
臺大舊體育館西側,2024-09-28,4,0.0,0.0,121.0,3170.0
臺大舊體育館西側,2024-09-28,5,0.0,1.0,122.0,3172.0
臺大舊體育館西側,2024-09-28,6,2.0,18.0,138.0,3199.0
臺大舊體育館西側,2024-09-28,7,3.0,14.0,149.0,3231.0
臺大舊體育館西側,2024-09-28,8,2.0,18.0,165.0,3313.0
臺大舊體育館西側,2024-09-28,9,13.0,10.0,162.0,3366.0
臺大舊體育館西側,2024-09-28,10,12.0,24.0,174.0,3400.0
臺大舊體育館西側,2024-09-28,11,9.0,13.0,178.0,3401.0
臺大舊體育館西側,2024-09-28,12,31.0,27.0,174.0,3379.0
臺大舊體育館西側,2024-09-28,13,24.0,30.0,180.0,3454.0
臺大舊體育館西側,2024-09-28,14,11.0,14.0,183.0,3475.0
臺大舊體育館西側,2024-09-28,15,31.0,23.0,175.0,3481.0
臺大舊體育館西側,2024-09-28,16,29.0,20.0,166.0,3453.0
臺大舊體育館西側,2024-09-28,17,21.0,17.0,162.0,3383.0
臺大舊體育館西側,2024-09-28,18,28.0,35.0,169.0,3361.0
臺大舊體育館西側,2024-09-28,19,11.0,10.0,168.0,3384.0
臺大舊體育館西側,2024-09-28,20,5.0,18.0,181.0,3379.0
臺大舊體育館西側,2024-09-28,21,17.0,4.0,168.0,3363.0
臺大舊體育館西側,2024-09-28,22,14.0,1.0,155.0,3355.0
臺大舊體育館西側,2024-09-28,23,1.0,0.0,154.0,3341.0
臺大舊體育館西側,2024-09-29,0,0.0,1.0,155.0,3340.0
臺大舊體育館西側,2024-09-29,1,0.0,0.0,155.0,3339.0
臺大舊體育館西側,2024-09-29,2,2.0,0.0,153.0,3338.0
臺大舊體育館西側,2024-09-29,3,0.0,0.0,153.0,3341.0
臺大舊體育館西側,2024-09-29,4,0.0,0.0,153.0,3340.0
臺大舊體育館西側,2024-09-29,5,1.0,0.0,152.0,3341.0
臺大舊體育館西側,2024-09-29,6,0.0,1.0,153.0,3360.0
臺大舊體育館西側,2024-09-29,7,3.0,11.0,161.0,3406.0
臺大舊體育館西側,2024-09-29,8,1.0,18.0,178.0,3496.0
臺大舊體育館西側,2024-09-29,9,3.0,4.0,179.0,3568.0
臺大舊體育館西側,2024-09-29,10,7.0,15.0,187.0,3601.0
臺大舊體育館西側,2024-09-29,11,7.0,11.0,191.0,3592.0
臺大舊體育館西側,2024-09-29,12,19.0,16.0,188.0,3502.0
臺大舊體育館西側,2024-09-29,13,13.0,21.0,196.0,3537.0
臺大舊體育館西側,2024-09-29,14,6.0,5.0,195.0,3560.0
臺大舊體育館西側,2024-09-29,15,14.0,22.0,203.0,3587.0
臺大舊體育館西側,2024-09-29,16,21.0,20.0,202.0,3522.0
臺大舊體育館西側,2024-09-29,17,38.0,8.0,172.0,3465.0
臺大舊體育館西側,2024-09-29,18,7.0,5.0,170.0,3400.0
臺大舊體育館西側,2024-09-29,19,3.0,2.0,169.0,3391.0
臺大舊體育館西側,2024-09-29,20,9.0,14.0,174.0,3395.0
臺大舊體育館西側,2024-09-29,21,9.0,6.0,171.0,3384.0
臺大舊體育館西側,2024-09-29,22,1.0,1.0,171.0,3394.0
臺大舊體育館西側,2024-09-29,23,0.0,0.0,171.0,3386.0
臺大舊體育館西側,2024-09-30,0,1.0,1.0,171.0,3378.0
臺大舊體育館西側,2024-09-30,1,1.0,0.0,170.0,3376.0
臺大舊體育館西側,2024-09-30,2,0.0,0.0,170.0,3376.0
臺大舊體育館西側,2024-09-30,3,0.0,0.0,170.0,3374.0
臺大舊體育館西側,2024-09-30,4,0.0,0.0,170.0,3373.0
臺大舊體育館西側,2024-09-30,5,0.0,1.0,171.0,3375.0
臺大舊體育館西側,2024-09-30,6,0.0,1.0,172.0,3400.0
臺大舊體育館西側,2024-09-30,7,3.0,6.0,175.0,3476.0
臺大舊體育館西側,2024-09-30,8,5.0,10.0,180.0,3624.0
臺大舊體育館西側,2024-09-30,9,4.0,6.0,182.0,3780.0
臺大舊體育館西側,2024-09-30,10,11.0,29.0,200.0,3892.0
臺大舊體育館西側,2024-09-30,11,5.0,4.0,199.0,3808.0
臺大舊體育館西側,2024-09-30,12,30.0,24.0,193.0,3861.0
臺大舊體育館西側,2024-09-30,13,12.0,19.0,200.0,3894.0
臺大舊體育館西側,2024-09-30,14,18.0,19.0,201.0,3872.0
臺大舊體育館西側,2024-09-30,15,38.0,40.0,203.0,3893.0
臺大舊體育館西側,2024-09-30,16,4.0,4.0,203.0,3827.0
臺大舊體育館西側,2024-09-30,17,64.0,34.0,173.0,3680.0
臺大舊體育館西側,2024-09-30,18,24.0,27.0,176.0,3616.0
臺大舊體育館西側,2024-09-30,19,17.0,27.0,186.0,3621.0
臺大舊體育館西側,2024-09-30,20,12.0,8.0,182.0,3549.0
臺大舊體育館西側,2024-09-30,21,16.0,2.0,168.0,3486.0
臺大舊體育館西側,2024-09-30,22,0.0,0.0,168.0,3470.0
臺大舊體育館西側,2024-09-30,23,0.0,0.0,168.0,3444.0
臺大共同教室東南側,2024-09-01,0,1.0,1.0,12.0,388.0
臺大共同教室東南側,2024-09-01,1,1.0,1.0,12.0,384.0
臺大共同教室東南側,2024-09-01,2,0.0,0.0,12.0,375.0
臺大共同教室東南側,2024-09-01,3,0.0,0.0,12.0,369.0
臺大共同教室東南側,2024-09-01,4,0.0,0.0,12.0,368.0
臺大共同教室東南側,2024-09-01,5,1.0,1.0,12.0,366.0
臺大共同教室東南側,2024-09-01,6,3.0,4.0,13.0,369.0
臺大共同教室東南側,2024-09-01,7,1.0,0.0,12.0,376.0
臺大共同教室東南側,2024-09-01,8,5.0,8.0,15.0,427.0
臺大共同教室東南側,2024-09-01,9,4.0,1.0,12.0,477.0
臺大共同教室東南側,2024-09-01,10,3.0,2.0,11.0,486.0
臺大共同教室東南側,2024-09-01,11,5.0,5.0,11.0,444.0
臺大共同教室東南側,2024-09-01,12,4.0,4.0,11.0,419.0
臺大共同教室東南側,2024-09-01,13,0.0,1.0,12.0,470.0
臺大共同教室東南側,2024-09-01,14,3.0,5.0,14.0,479.0
臺大共同教室東南側,2024-09-01,15,10.0,14.0,18.0,466.0
臺大共同教室東南側,2024-09-01,16,11.0,6.0,13.0,395.0
臺大共同教室東南側,2024-09-01,17,14.0,8.0,7.0,357.0
臺大共同教室東南側,2024-09-01,18,6.0,6.0,7.0,341.0
臺大共同教室東南側,2024-09-01,19,0.0,0.0,7.0,318.0
臺大共同教室東南側,2024-09-01,20,1.0,0.0,6.0,281.0
臺大共同教室東南側,2024-09-01,21,2.0,1.0,5.0,220.0
臺大共同教室東南側,2024-09-01,22,0.0,0.0,5.0,216.0
臺大共同教室東南側,2024-09-01,23,0.0,0.0,5.0,216.0
臺大共同教室東南側,2024-09-02,0,0.0,0.0,5.0,223.0
臺大共同教室東南側,2024-09-02,1,0.0,0.0,5.0,222.0
臺大共同教室東南側,2024-09-02,2,0.0,0.0,5.0,225.0
臺大共同教室東南側,2024-09-02,3,0.0,0.0,5.0,224.0
臺大共同教室東南側,2024-09-02,4,0.0,0.0,5.0,228.0
臺大共同教室東南側,2024-09-02,5,0.0,0.0,5.0,235.0
臺大共同教室東南側,2024-09-02,6,1.0,1.0,5.0,239.0
臺大共同教室東南側,2024-09-02,7,5.0,5.0,5.0,292.0
臺大共同教室東南側,2024-09-02,8,35.0,36.0,6.0,345.0
臺大共同教室東南側,2024-09-02,9,44.0,43.0,5.0,408.0
臺大共同教室東南側,2024-09-02,10,52.0,52.0,5.0,436.0
臺大共同教室東南側,2024-09-02,11,14.0,13.0,4.0,456.0
臺大共同教室東南側,2024-09-02,12,65.0,73.0,12.0,448.0
臺大共同教室東南側,2024-09-02,13,39.0,30.0,3.0,450.0
臺大共同教室東南側,2024-09-02,14,23.0,28.0,8.0,494.0
臺大共同教室東南側,2024-09-02,15,62.0,62.0,8.0,420.0
臺大共同教室東南側,2024-09-02,16,40.0,34.0,2.0,362.0
臺大共同教室東南側,2024-09-02,17,16.0,14.0,0.0,248.0
臺大共同教室東南側,2024-09-02,18,8.0,8.0,0.0,195.0
臺大共同教室東南側,2024-09-02,19,4.0,6.0,2.0,158.0
臺大共同教室東南側,2024-09-02,20,3.0,2.0,1.0,147.0
臺大共同教室東南側,2024-09-02,21,1.0,0.0,0.0,123.0
臺大共同教室東南側,2024-09-02,22,0.0,0.0,0.0,113.0
臺大共同教室東南側,2024-09-02,23,0.0,0.0,0.0,108.0
臺大共同教室東南側,2024-09-03,0,0.0,0.0,0.0,115.0
臺大共同教室東南側,2024-09-03,1,0.0,0.0,0.0,112.0
臺大共同教室東南側,2024-09-03,2,0.0,0.0,0.0,113.0
臺大共同教室東南側,2024-09-03,3,0.0,0.0,0.0,114.0
臺大共同教室東南側,2024-09-03,4,0.0,0.0,0.0,112.0
臺大共同教室東南側,2024-09-03,5,0.0,0.0,0.0,116.0
臺大共同教室東南側,2024-09-03,6,0.0,3.0,3.0,124.0
臺大共同教室東南側,2024-09-03,7,19.0,24.0,8.0,196.0
臺大共同教室東南側,2024-09-03,8,34.0,26.0,0.0,206.0
臺大共同教室東南側,2024-09-03,9,39.0,40.0,1.0,260.0
臺大共同教室東南側,2024-09-03,10,54.0,53.0,0.0,238.0
臺大共同教室東南側,2024-09-03,11,29.0,40.0,11.0,231.0
臺大共同教室東南側,2024-09-03,12,80.0,71.0,2.0,175.0
臺大共同教室東南側,2024-09-03,13,28.0,27.0,1.0,175.0
臺大共同教室東南側,2024-09-03,14,41.0,45.0,5.0,214.0
臺大共同教室東南側,2024-09-03,15,69.0,67.0,3.0,146.0
臺大共同教室東南側,2024-09-03,16,24.0,23.0,2.0,48.0
臺大共同教室東南側,2024-09-03,17,19.0,21.0,4.0,-111.0
臺大共同教室東南側,2024-09-03,18,10.0,9.0,3.0,-180.0
臺大共同教室東南側,2024-09-03,19,6.0,6.0,3.0,-218.0
臺大共同教室東南側,2024-09-03,20,1.0,1.0,3.0,-241.0
臺大共同教室東南側,2024-09-03,21,0.0,0.0,3.0,-268.0
臺大共同教室東南側,2024-09-03,22,2.0,2.0,3.0,-273.0
臺大共同教室東南側,2024-09-03,23,0.0,0.0,3.0,-290.0
臺大共同教室東南側,2024-09-04,0,0.0,0.0,3.0,-304.0
臺大共同教室東南側,2024-09-04,1,0.0,0.0,3.0,-300.0
臺大共同教室東南側,2024-09-04,2,0.0,0.0,3.0,-299.0
臺大共同教室東南側,2024-09-04,3,0.0,0.0,3.0,-299.0
臺大共同教室東南側,2024-09-04,4,0.0,0.0,3.0,-298.0
臺大共同教室東南側,2024-09-04,5,0.0,0.0,3.0,-296.0
臺大共同教室東南側,2024-09-04,6,0.0,0.0,3.0,-292.0
臺大共同教室東南側,2024-09-04,7,8.0,8.0,3.0,-264.0
臺大共同教室東南側,2024-09-04,8,35.0,38.0,6.0,-261.0
臺大共同教室東南側,2024-09-04,9,58.0,60.0,8.0,-192.0
臺大共同教室東南側,2024-09-04,10,43.0,37.0,2.0,-232.0
臺大共同教室東南側,2024-09-04,11,18.0,21.0,5.0,-249.0
臺大共同教室東南側,2024-09-04,12,76.0,72.0,1.0,-191.0
臺大共同教室東南側,2024-09-04,13,35.0,36.0,2.0,-160.0
臺大共同教室東南側,2024-09-04,14,46.0,50.0,6.0,-169.0
臺大共同教室東南側,2024-09-04,15,75.0,72.0,3.0,-217.0
臺大共同教室東南側,2024-09-04,16,23.0,21.0,1.0,-297.0
臺大共同教室東南側,2024-09-04,17,18.0,18.0,1.0,-464.0
臺大共同教室東南側,2024-09-04,18,8.0,7.0,0.0,-509.0
臺大共同教室東南側,2024-09-04,19,2.0,2.0,0.0,-517.0
臺大共同教室東南側,2024-09-04,20,1.0,0.0,-1.0,-550.0
臺大共同教室東南側,2024-09-04,21,0.0,0.0,-1.0,-563.0
臺大共同教室東南側,2024-09-04,22,1.0,1.0,-1.0,-582.0
臺大共同教室東南側,2024-09-04,23,0.0,0.0,-1.0,-580.0
臺大共同教室東南側,2024-09-05,0,0.0,0.0,-1.0,-579.0
臺大共同教室東南側,2024-09-05,1,0.0,0.0,-1.0,-581.0
臺大共同教室東南側,2024-09-05,2,0.0,0.0,-1.0,-578.0
臺大共同教室東南側,2024-09-05,3,0.0,0.0,-1.0,-578.0
臺大共同教室東南側,2024-09-05,4,0.0,0.0,-1.0,-577.0
臺大共同教室東南側,2024-09-05,5,0.0,0.0,-1.0,-570.0
臺大共同教室東南側,2024-09-05,6,0.0,0.0,-1.0,-563.0
臺大共同教室東南側,2024-09-05,7,5.0,5.0,-1.0,-507.0
臺大共同教室東南側,2024-09-05,8,20.0,23.0,2.0,-480.0
臺大共同教室東南側,2024-09-05,9,52.0,48.0,-2.0,-432.0
臺大共同教室東南側,2024-09-05,10,38.0,37.0,-3.0,-474.0
臺大共同教室東南側,2024-09-05,11,15.0,21.0,3.0,-468.0
臺大共同教室東南側,2024-09-05,12,64.0,61.0,0.0,-460.0
臺大共同教室東南側,2024-09-05,13,65.0,61.0,-4.0,-487.0
臺大共同教室東南側,2024-09-05,14,37.0,47.0,6.0,-387.0
臺大共同教室東南側,2024-09-05,15,62.0,54.0,-2.0,-498.0
臺大共同教室東南側,2024-09-05,16,25.0,22.0,-5.0,-518.0
臺大共同教室東南側,2024-09-05,17,48.0,48.0,-5.0,-605.0
臺大共同教室東南側,2024-09-05,18,6.0,7.0,-4.0,-671.0
臺大共同教室東南側,2024-09-05,19,2.0,1.0,-5.0,-677.0
臺大共同教室東南側,2024-09-05,20,6.0,6.0,-5.0,-672.0
臺大共同教室東南側,2024-09-05,21,0.0,0.0,-5.0,-679.0
臺大共同教室東南側,2024-09-05,22,0.0,0.0,-5.0,-694.0
臺大共同教室東南側,2024-09-05,23,0.0,0.0,-5.0,-693.0
臺大共同教室東南側,2024-09-06,0,1.0,1.0,-5.0,-688.0
臺大共同教室東南側,2024-09-06,1,0.0,0.0,-5.0,-690.0
臺大共同教室東南側,2024-09-06,2,0.0,0.0,-5.0,-691.0
臺大共同教室東南側,2024-09-06,3,0.0,0.0,-5.0,-691.0
臺大共同教室東南側,2024-09-06,4,0.0,0.0,-5.0,-690.0
臺大共同教室東南側,2024-09-06,5,0.0,0.0,-5.0,-681.0
臺大共同教室東南側,2024-09-06,6,0.0,0.0,-5.0,-675.0
臺大共同教室東南側,2024-09-06,7,16.0,16.0,-5.0,-613.0
臺大共同教室東南側,2024-09-06,8,33.0,32.0,-6.0,-587.0
臺大共同教室東南側,2024-09-06,9,40.0,39.0,-7.0,-524.0
臺大共同教室東南側,2024-09-06,10,50.0,52.0,-5.0,-538.0
臺大共同教室東南側,2024-09-06,11,13.0,10.0,-8.0,-522.0
臺大共同教室東南側,2024-09-06,12,41.0,48.0,-1.0,-529.0
臺大共同教室東南側,2024-09-06,13,41.0,39.0,-3.0,-480.0
臺大共同教室東南側,2024-09-06,14,39.0,39.0,-3.0,-475.0
臺大共同教室東南側,2024-09-06,15,35.0,32.0,-6.0,-556.0
臺大共同教室東南側,2024-09-06,16,19.0,16.0,-9.0,-612.0
臺大共同教室東南側,2024-09-06,17,12.0,11.0,-10.0,-698.0
臺大共同教室東南側,2024-09-06,18,1.0,1.0,-10.0,-725.0
臺大共同教室東南側,2024-09-06,19,3.0,3.0,-10.0,-746.0
臺大共同教室東南側,2024-09-06,20,2.0,4.0,-8.0,-748.0
臺大共同教室東南側,2024-09-06,21,4.0,4.0,-8.0,-755.0
臺大共同教室東南側,2024-09-06,22,2.0,0.0,-10.0,-756.0
臺大共同教室東南側,2024-09-06,23,1.0,1.0,-10.0,-756.0
臺大共同教室東南側,2024-09-07,0,0.0,0.0,-10.0,-753.0
臺大共同教室東南側,2024-09-07,1,0.0,0.0,-10.0,-754.0
臺大共同教室東南側,2024-09-07,2,0.0,0.0,-10.0,-752.0
臺大共同教室東南側,2024-09-07,3,0.0,0.0,-10.0,-750.0
臺大共同教室東南側,2024-09-07,4,0.0,0.0,-10.0,-745.0
臺大共同教室東南側,2024-09-07,5,0.0,1.0,-9.0,-741.0
臺大共同教室東南側,2024-09-07,6,1.0,0.0,-10.0,-734.0
臺大共同教室東南側,2024-09-07,7,1.0,1.0,-10.0,-721.0
臺大共同教室東南側,2024-09-07,8,2.0,9.0,-3.0,-684.0
臺大共同教室東南側,2024-09-07,9,9.0,7.0,-5.0,-577.0
臺大共同教室東南側,2024-09-07,10,12.0,7.0,-10.0,-505.0
臺大共同教室東南側,2024-09-07,11,5.0,6.0,-9.0,-523.0
臺大共同教室東南側,2024-09-07,12,2.0,1.0,-10.0,-536.0
臺大共同教室東南側,2024-09-07,13,2.0,6.0,-6.0,-521.0
臺大共同教室東南側,2024-09-07,14,6.0,12.0,0.0,-534.0
臺大共同教室東南側,2024-09-07,15,23.0,13.0,-10.0,-614.0
臺大共同教室東南側,2024-09-07,16,10.0,12.0,-8.0,-716.0
臺大共同教室東南側,2024-09-07,17,4.0,2.0,-10.0,-737.0
臺大共同教室東南側,2024-09-07,18,0.0,1.0,-9.0,-693.0
臺大共同教室東南側,2024-09-07,19,1.0,1.0,-9.0,-694.0
臺大共同教室東南側,2024-09-07,20,2.0,1.0,-10.0,-730.0
臺大共同教室東南側,2024-09-07,21,0.0,0.0,-10.0,-773.0
臺大共同教室東南側,2024-09-07,22,0.0,0.0,-10.0,-796.0
臺大共同教室東南側,2024-09-07,23,0.0,0.0,-10.0,-807.0
臺大共同教室東南側,2024-09-08,0,1.0,1.0,-10.0,-805.0
臺大共同教室東南側,2024-09-08,1,0.0,0.0,-10.0,-807.0
臺大共同教室東南側,2024-09-08,2,0.0,0.0,-10.0,-806.0
臺大共同教室東南側,2024-09-08,3,0.0,0.0,-10.0,-804.0
臺大共同教室東南側,2024-09-08,4,0.0,0.0,-10.0,-804.0
臺大共同教室東南側,2024-09-08,5,0.0,0.0,-10.0,-803.0
臺大共同教室東南側,2024-09-08,6,1.0,1.0,-10.0,-795.0
臺大共同教室東南側,2024-09-08,7,1.0,1.0,-10.0,-791.0
臺大共同教室東南側,2024-09-08,8,1.0,3.0,-8.0,-752.0
臺大共同教室東南側,2024-09-08,9,3.0,7.0,-4.0,-732.0
臺大共同教室東南側,2024-09-08,10,1.0,2.0,-3.0,-697.0
臺大共同教室東南側,2024-09-08,11,5.0,4.0,-4.0,-711.0
臺大共同教室東南側,2024-09-08,12,9.0,11.0,-2.0,-701.0
臺大共同教室東南側,2024-09-08,13,13.0,6.0,-9.0,-674.0
臺大共同教室東南側,2024-09-08,14,2.0,9.0,-2.0,-645.0
臺大共同教室東南側,2024-09-08,15,6.0,3.0,-5.0,-638.0
臺大共同教室東南側,2024-09-08,16,9.0,7.0,-7.0,-677.0
臺大共同教室東南側,2024-09-08,17,13.0,21.0,1.0,-761.0
臺大共同教室東南側,2024-09-08,18,7.0,1.0,-5.0,-775.0
臺大共同教室東南側,2024-09-08,19,3.0,0.0,-8.0,-797.0
臺大共同教室東南側,2024-09-08,20,2.0,1.0,-9.0,-807.0
臺大共同教室東南側,2024-09-08,21,0.0,0.0,-9.0,-842.0
臺大共同教室東南側,2024-09-08,22,1.0,1.0,-9.0,-857.0
臺大共同教室東南側,2024-09-08,23,0.0,0.0,-9.0,-853.0
臺大共同教室東南側,2024-09-09,0,0.0,0.0,-9.0,-851.0
臺大共同教室東南側,2024-09-09,1,0.0,0.0,-9.0,-848.0
臺大共同教室東南側,2024-09-09,2,0.0,0.0,-9.0,-845.0
臺大共同教室東南側,2024-09-09,3,0.0,0.0,-9.0,-844.0
臺大共同教室東南側,2024-09-09,4,0.0,0.0,-9.0,-846.0
臺大共同教室東南側,2024-09-09,5,0.0,0.0,-9.0,-842.0
臺大共同教室東南側,2024-09-09,6,0.0,1.0,-8.0,-832.0
臺大共同教室東南側,2024-09-09,7,18.0,18.0,-8.0,-776.0
臺大共同教室東南側,2024-09-09,8,20.0,24.0,-4.0,-707.0
臺大共同教室東南側,2024-09-09,9,45.0,39.0,-10.0,-684.0
臺大共同教室東南側,2024-09-09,10,32.0,29.0,-13.0,-716.0
臺大共同教室東南側,2024-09-09,11,13.0,15.0,-11.0,-730.0
臺大共同教室東南側,2024-09-09,12,49.0,50.0,-10.0,-794.0
臺大共同教室東南側,2024-09-09,13,46.0,44.0,-12.0,-740.0
臺大共同教室東南側,2024-09-09,14,21.0,20.0,-13.0,-671.0
臺大共同教室東南側,2024-09-09,15,39.0,46.0,-6.0,-701.0
臺大共同教室東南側,2024-09-09,16,29.0,29.0,-6.0,-775.0
臺大共同教室東南側,2024-09-09,17,28.0,28.0,-6.0,-918.0
臺大共同教室東南側,2024-09-09,18,17.0,11.0,-12.0,-952.0
臺大共同教室東南側,2024-09-09,19,8.0,7.0,-13.0,-937.0
臺大共同教室東南側,2024-09-09,20,2.0,1.0,-14.0,-976.0
臺大共同教室東南側,2024-09-09,21,3.0,4.0,-13.0,-1011.0
臺大共同教室東南側,2024-09-09,22,3.0,2.0,-14.0,-1041.0
臺大共同教室東南側,2024-09-09,23,1.0,1.0,-14.0,-1051.0
臺大共同教室東南側,2024-09-10,0,0.0,0.0,-14.0,-1049.0
臺大共同教室東南側,2024-09-10,1,0.0,0.0,-14.0,-1047.0
臺大共同教室東南側,2024-09-10,2,1.0,0.0,-15.0,-1049.0
臺大共同教室東南側,2024-09-10,3,0.0,0.0,-15.0,-1049.0
臺大共同教室東南側,2024-09-10,4,0.0,1.0,-14.0,-1048.0
臺大共同教室東南側,2024-09-10,5,0.0,0.0,-14.0,-1047.0
臺大共同教室東南側,2024-09-10,6,0.0,2.0,-12.0,-1033.0
臺大共同教室東南側,2024-09-10,7,10.0,18.0,-4.0,-949.0
臺大共同教室東南側,2024-09-10,8,47.0,37.0,-14.0,-919.0
臺大共同教室東南側,2024-09-10,9,31.0,29.0,-16.0,-896.0
臺大共同教室東南側,2024-09-10,10,29.0,38.0,-7.0,-881.0
臺大共同教室東南側,2024-09-10,11,22.0,15.0,-14.0,-907.0
臺大共同教室東南側,2024-09-10,12,67.0,68.0,-13.0,-902.0
臺大共同教室東南側,2024-09-10,13,32.0,29.0,-16.0,-897.0
臺大共同教室東南側,2024-09-10,14,25.0,30.0,-11.0,-849.0
臺大共同教室東南側,2024-09-10,15,51.0,56.0,-6.0,-919.0
臺大共同教室東南側,2024-09-10,16,18.0,11.0,-13.0,-988.0
臺大共同教室東南側,2024-09-10,17,22.0,22.0,-13.0,-1173.0
臺大共同教室東南側,2024-09-10,18,14.0,15.0,-12.0,-1225.0
臺大共同教室東南側,2024-09-10,19,6.0,5.0,-13.0,-1225.0
臺大共同教室東南側,2024-09-10,20,3.0,3.0,-13.0,-1233.0
臺大共同教室東南側,2024-09-10,21,3.0,3.0,-13.0,-1255.0
臺大共同教室東南側,2024-09-10,22,1.0,2.0,-12.0,-1292.0
臺大共同教室東南側,2024-09-10,23,2.0,0.0,-14.0,-1295.0
臺大共同教室東南側,2024-09-11,0,0.0,0.0,-14.0,-1294.0
臺大共同教室東南側,2024-09-11,1,0.0,0.0,-14.0,-1294.0
臺大共同教室東南側,2024-09-11,2,0.0,0.0,-14.0,-1296.0
臺大共同教室東南側,2024-09-11,3,0.0,0.0,-14.0,-1291.0
臺大共同教室東南側,2024-09-11,4,0.0,0.0,-14.0,-1291.0
臺大共同教室東南側,2024-09-11,5,0.0,0.0,-14.0,-1289.0
臺大共同教室東南側,2024-09-11,6,0.0,0.0,-14.0,-1281.0
臺大共同教室東南側,2024-09-11,7,9.0,19.0,-4.0,-1208.0
